NO,DATE,TIME,STATION,pH,DO,COND,TURB,TEMP,SAL,TDS,SWSG,NH4,BOD,TSS,DBT,CSQ,COD,NO3,MEM,PWR
188,1/8/2022,19:00,OL41,8.13,0.05,40.5,70.2,29.2,2,352.4,0,0.28,18.11,153.93,0,20,74.6,274,1263,13.65
189,1/8/2022,20:00,OL41,8.13,0.05,39.8,70.7,29,1,346.3,0,0.28,18.93,165.68,0,19,78.02,133.2,1263,13.6
190,1/8/2022,21:00,OL41,8.09,0.04,36.2,76.5,28.7,1,314.9,0,0.29,21.89,248.68,0,20,90.46,207,1264,13.6
191,1/8/2022,22:00,OL41,8.05,0.04,33.2,66.7,28.4,1,288.8,0,0.28,18.93,182.83,0,21,78.02,397,1264,13.55
192,1/8/2022,23:00,OL41,8.06,0.04,34,62.8,28.5,1,295.8,0,0.29,17.88,154.86,0,21,73.64,842,1264,13.55
193,1/9/2022,0:00,OL41,8.05,0.05,34.7,56.3,28.5,1,301.9,0,0.28,16.87,132.49,0,21,69.41,530,1265,13.5
194,1/9/2022,1:00,OL41,8.05,0.05,35.6,50.5,28.4,1,309.7,0,0.28,16.54,125.66,0,21,68.01,108.6,1265,13.5
195,1/9/2022,2:00,OL41,8.05,0.04,36.2,45.4,28.4,1,314.9,0,0.28,15.86,115,0,22,65.16,479,1265,13.5
196,1/9/2022,3:00,OL41,8.05,0.04,36.6,42.1,28.3,1,318.4,0,0.28,15.67,104.07,0,22,64.36,157.9,1266,13.45
197,1/9/2022,4:00,OL41,8.05,0.04,36.5,40.7,28.1,1,317.6,0,0.28,15.8,109.12,0,21,64.91,221,1266,13.39
198,1/9/2022,5:00,OL41,8.03,0.04,36.3,40.1,28,1,315.8,0,0.28,16.97,135.12,0,22,69.81,445,1266,13.39
199,1/9/2022,6:00,OL41,8.01,0.04,36.3,35.6,27.9,1,315.8,0,0.28,16.12,111.85,0,22,66.23,280,1267,13.39
200,1/9/2022,7:00,OL41,8,0.04,36.5,30.9,27.9,1,317.6,0,0.28,14.77,83.42,0,22,60.59,67.6,1267,13.39
201,1/9/2022,8:00,OL41,8.01,0.04,37,30.7,27.8,1,321.9,0,0.28,13.94,71.65,0,21,56.93,109.2,1267,13.7
202,1/9/2022,9:00,OL41,8.01,0.04,37.4,29.8,27.9,1,325.4,0,0.28,14.05,69.5,0,20,57.36,85.7,1268,13.7
203,1/9/2022,10:00,OL41,8.02,0.05,37.6,29.2,28.1,1,327.1,0,0.29,14.19,72.1,0,19,57.9,161.4,1268,13.7
204,1/9/2022,11:00,OL41,8.02,0.04,37.7,31.6,28.3,1,328,0,0.29,15.07,83.05,0,21,61.81,225,1268,13.7
205,1/9/2022,12:00,OL41,8.02,0.04,37.9,35.8,28.6,1,329.7,0,0.28,17.33,118.44,0,21,71.33,96.2,1269,13.7
206,1/9/2022,13:00,OL41,8.02,0.05,39.9,36.7,28.8,1,347.1,0,0.28,19.96,162.02,0,21,82.35,107.2,1269,13.7
207,1/9/2022,14:00,OL41,8.03,0.04,37.6,35.7,29.2,1,327.1,0,0.29,21.69,203.85,0,21,89.61,67.6,1269,13.7
208,1/9/2022,15:00,OL41,8,0.05,36.1,34.8,29.4,1,314.1,0,0.29,17.71,155.9,0,22,72.92,148.4,1270,13.7
209,1/9/2022,16:00,OL41,7.98,0.05,35.9,31.1,29.6,1,312.3,0,0.29,16.22,123.73,0,20,66.67,123.3,1270,13.7
210,1/9/2022,17:00,OL41,7.98,0.05,37.9,31.5,29.6,1,329.7,0,0.29,15.85,114.22,0,20,65.08,69.8,1270,13.7
211,1/9/2022,18:00,OL41,8.01,0.05,38.1,28.1,29.5,1,331.5,0,0.29,16.28,107.33,0,22,66.92,821,1271,13.65
212,1/9/2022,19:00,OL41,8.01,0.05,38.9,29.9,29.3,1,338.4,0,0.29,15.79,108.42,0,20,64.83,180.3,1271,13.65
213,1/9/2022,20:00,OL41,8.03,0.05,39.1,26.7,29.2,1,340.2,0,0.29,15.93,110.34,0,21,65.43,891,1271,13.6
214,1/9/2022,21:00,OL41,8,0.05,39.2,24.9,29.1,1,341,0,0.28,15.99,114.37,0,21,65.67,269,1272,13.6
215,1/9/2022,22:00,OL41,8.01,0.05,39.4,28,29,1,342.8,0,0.28,15.87,119.83,0,18,65.18,88.1,1272,13.55
216,1/9/2022,23:00,OL41,7.99,0.05,39.3,25.7,28.9,1,341.9,0,0.28,15.45,133.36,0,21,63.43,18.23,1272,13.55
217,1/10/2022,0:00,OL41,8,0.04,39.4,22.4,28.8,1,342.8,0,0.28,15.75,161.77,0,22,64.67,51,1273,13.5
218,1/10/2022,1:00,OL41,8,0.04,39.4,21.8,28.7,1,342.8,0,0.28,15.67,135.33,0,22,64.36,118.9,1273,13.5
219,1/10/2022,2:00,OL41,7.98,0.04,39.2,21.3,28.5,1,341,0,0.28,15.69,127.78,0,22,64.45,75.2,1273,13.5
220,1/10/2022,3:00,OL41,7.99,0.04,38.9,21.3,28.3,1,338.4,0,0.28,15.1,135.53,0,22,61.94,98.8,1274,13.45
221,1/10/2022,4:00,OL41,7.97,0.04,38.8,22.9,28.2,1,337.6,0,0.28,15.02,106.66,0,22,61.63,42.3,1274,13.45
222,1/10/2022,5:00,OL41,7.96,0.04,39,23.9,28.1,1,339.3,0,0.28,14.35,97.83,0,22,58.51,226,1274,13.39
223,1/10/2022,6:00,OL41,7.97,0.04,39.5,24.5,28,1,343.7,0,0.28,14,97.24,0,22,57.15,294,1275,13.39
224,1/10/2022,7:00,OL41,7.98,0.04,39.6,19.2,27.9,1,344.5,0,0.28,13.61,90.79,0,22,55.61,434,1275,13.45
225,1/10/2022,8:00,OL41,7.98,0.04,39.6,17.9,27.9,1,344.5,0,0.28,12.72,79.59,0,21,52.09,257,1275,13.7
226,1/10/2022,9:00,OL41,7.97,0.04,39.6,17.1,27.9,1,344.5,0,0.28,12.05,72.98,0,23,49.45,358,1276,13.7
227,1/10/2022,10:00,OL41,99.4,1.5,2.2,15.4,27.8,0,19.1,0,0.3,0,113.94,0,19,0,638,1276,13.7
228,1/10/2022,11:00,OL41,7.93,0.05,41,31.8,28.5,2,356.7,0,0.29,13.66,79.46,0,18,55.82,1158,1276,13.7
229,1/10/2022,12:00,OL41,7.9,0.05,40.4,32.1,28.6,1,351.5,0,0.28,13.53,77.33,0,18,55.29,258,1277,13.7
230,1/10/2022,13:00,OL41,7.91,0.03,40.1,35,28.7,1,348.9,0,0.28,13.46,73.27,0,21,55.03,486,1277,13.7
231,1/10/2022,14:00,OL41,7.91,0.04,38.9,38.6,28.9,1,338.4,0,0.28,14.06,78.73,0,20,57.37,677,1277,13.7
232,1/10/2022,15:00,OL41,7.9,0.05,38,39,29.1,1,330.6,0,0.28,13.7,76.71,0,21,55.97,1038,1278,13.7
233,1/10/2022,16:00,OL41,7.89,0.04,38.8,53.2,29.2,1,337.6,0,0.28,15.47,104.52,0,20,63.5,79.4,1278,13.7
234,1/10/2022,17:00,OL41,7.92,0.04,39.4,50.9,29.3,1,342.8,0,0.28,15.17,99.55,0,18,62.27,733,1278,13.7
235,1/10/2022,18:00,OL41,7.92,0.05,38.4,49.4,29.2,1,334.1,0,0.28,15.08,93.6,0,18,61.87,337,1279,13.65
236,1/10/2022,19:00,OL41,7.94,0.05,38.2,48.8,29.1,1,332.3,0,0.28,15.07,90.65,0,20,61.82,1381,1279,13.6
237,1/10/2022,20:00,OL41,7.97,0.04,38.4,49.5,29,1,334.1,0,0.27,15.29,94.44,0,19,62.77,702,1279,13.6
238,1/10/2022,21:00,OL41,7.97,0.04,37.6,57.1,28.8,1,327.1,0,0.27,16.4,118.83,0,20,67.41,175.8,1280,13.55
239,1/10/2022,22:00,OL41,7.97,0.05,36.9,57.8,28.6,1,321,0,0.27,15.91,115.34,0,20,65.36,468,1280,13.55
240,1/10/2022,23:00,OL41,7.96,0.04,40,49.3,28.5,1,348,0,0.27,14.83,95.55,0,17,60.84,299,1280,13.5
241,1/11/2022,0:00,OL41,7.94,0.05,37.6,47.1,28.3,1,327.1,0,0.27,14.28,82.69,0,20,58.27,404,1281,13.5
242,1/11/2022,1:00,OL41,7.93,0.04,37,46.4,28.2,1,321.9,0,0.26,14.15,81.2,0,20,57.73,323,1281,13.5
243,1/11/2022,2:00,OL41,7.95,0.04,38.2,45.8,28.1,1,332.3,0,0.26,13.75,83.27,0,21,56.16,383,1281,13.45
244,1/11/2022,3:00,OL41,7.92,0.04,38.2,137.4,27.9,1,332.3,0,0.26,28.76,435.18,0,19,119.3,656,1282,13.45
245,1/11/2022,4:00,OL41,7.92,0.04,30.7,150,27.4,1,267.1,0,0.26,32.95,520.68,0,17,136.89,265,1282,13.39
246,1/11/2022,5:00,OL41,7.9,0.04,27.7,123.3,27.1,1,241,0,0.26,27.89,398.39,0,17,115.63,890,1282,13.39
247,1/11/2022,6:00,OL41,7.89,0.03,25.8,81.7,27,1,224.5,0,0.26,21.03,230.7,0,15,86.81,2080,1283,13.34
248,1/11/2022,7:00,OL41,7.88,0.03,25.9,57.9,27,1,225.3,0,0.26,16.11,124.61,0,19,66.23,465,1283,13.39
249,1/11/2022,8:00,OL41,7.86,0.03,26.9,43,27,1,234,0,0.27,13.79,89.12,0,19,56.33,907,1283,13.65
250,1/11/2022,9:00,OL41,7.87,0.03,27.6,43.6,27.1,1,240.1,0,0.27,13.19,81.67,0,22,53.97,2090,1284,13.7
251,1/11/2022,10:00,OL41,7.89,0.03,30,43.2,27.4,1,261,0,0.27,13.62,86.84,0,19,55.63,391,1284,13.7
252,1/11/2022,11:00,OL41,7.9,0.03,34.4,41.1,27.7,1,299.3,0,0.27,13.27,80.02,0,18,54.26,440,1284,13.7
253,1/11/2022,12:00,OL41,7.91,0.03,35.5,44.4,28.1,1,308.9,0,0.26,14.64,95.85,0,19,60.02,59.3,1285,13.7
254,1/11/2022,13:00,OL41,7.94,0.04,36.7,50.2,28.3,1,319.3,0,0.27,15.39,105.96,0,20,63.19,278,1285,13.7
255,1/11/2022,14:00,OL41,7.95,0.04,36.2,48.1,28.5,1,314.9,0,0.27,15.37,103.6,0,20,63.09,339,1285,13.7
256,1/11/2022,15:00,OL41,7.96,0.04,36.7,56.7,28.8,1,319.3,0,0.27,17.03,137.94,0,20,70.05,476,1286,13.7
257,1/11/2022,16:00,OL41,7.92,0.04,35.6,51.9,29,1,309.7,0,0.27,15.16,98.04,0,19,62.21,257,1286,13.7
258,1/11/2022,17:00,OL41,7.93,0.04,34.9,51.2,28.8,1,303.6,0,0.27,14.96,95.28,0,21,61.38,441,1286,13.65
259,1/11/2022,18:00,OL41,7.91,0.04,33.7,65.4,28.6,1,293.2,0,0.26,17.74,153.16,0,20,73.03,168.7,1287,13.6
260,1/11/2022,19:00,OL41,7.91,0.04,31.4,67.6,28.2,1,273.2,0,0.26,17.89,157,0,20,73.65,221,1287,13.6
261,1/11/2022,20:00,OL41,7.9,0.04,28.4,77.8,28.1,1,247.1,0,0.26,21.24,229.34,0,16,87.72,478,1287,13.55
262,1/11/2022,21:00,OL41,7.84,0.04,26.8,70.9,28,1,233.2,0,0.26,18.62,185,0,20,76.72,397,1288,13.55
263,1/11/2022,22:00,OL41,7.81,0.03,24.8,66,27.8,1,215.8,0,0.26,17.06,158.73,0,20,70.19,1276,1288,13.5
264,1/11/2022,23:00,OL41,7.8,0.03,24.1,63.7,27.7,1,209.7,0,0.26,16.38,141.35,0,20,67.33,526,1288,13.5
265,1/12/2022,0:00,OL41,7.78,0.03,24.7,54.8,27.6,1,214.9,0,0.26,13.6,95.4,0,19,55.58,1086,1289,13.45
266,1/12/2022,1:00,OL41,7.79,0.03,25.7,43.1,27.5,1,223.6,0,0.26,12.39,77.91,0,18,50.79,560,1289,13.45
267,1/12/2022,2:00,OL41,7.8,0.03,27.5,41.3,27.4,1,239.3,0,0.26,11.51,67.62,0,16,47.34,589,1289,13.39
268,1/12/2022,3:00,OL41,7.79,0.02,30.6,42.8,27.3,1,266.2,0,0.26,11.04,64.41,0,14,45.5,301,1290,13.39
269,1/12/2022,4:00,OL41,7.8,0.03,31.7,40.3,27.4,1,275.8,0,0.26,11.52,68.15,0,13,47.39,740,1290,13.39
270,1/12/2022,5:00,OL41,7.8,0.03,32,48.9,27.4,1,278.4,0,0.25,14.69,108.01,0,14,60.24,568,1290,13.34
271,1/12/2022,6:00,OL41,7.8,0.03,31.8,39.5,27.4,1,276.7,0,0.26,11.03,64.91,0,16,45.45,766,1291,13.34
272,1/12/2022,7:00,OL41,7.81,0.02,31.7,36,27.3,1,275.8,0,0.26,10,54.73,0,18,41.39,2250,1291,13.39
273,1/12/2022,8:00,OL41,7.82,0.03,31.5,36.3,27.3,1,274.1,0,0.26,10.06,67.04,0,20,41.63,320,1291,13.7
274,1/12/2022,9:00,OL41,7.84,0.03,32.3,39.5,27.3,1,281,0,0.26,10.93,77.29,0,19,45.07,363,1292,13.7
275,1/12/2022,10:00,OL41,7.86,0.02,33.5,46,27.7,1,291.5,0,0.26,14.11,108.87,0,21,57.59,1323,1292,13.7
276,1/12/2022,11:00,OL41,7.88,0.03,33.8,44.6,28.1,1,294.1,0,0.26,15.21,115.23,0,20,62.43,460,1292,13.7
277,1/12/2022,12:00,OL41,7.87,0.02,33.9,31.8,28.3,1,294.9,0,0.26,12.16,74.06,0,21,49.9,155.4,1293,13.7
278,1/12/2022,13:00,OL41,7.85,0.03,33.8,29.8,28.5,1,294.1,0,0.27,11.69,61.06,0,21,48.04,368,1293,13.7
279,1/12/2022,14:00,OL41,7.88,0.04,34.3,31.3,28.6,1,298.4,0,0.26,12.45,67.86,0,21,51.03,1252,1293,13.7
280,1/12/2022,15:00,OL41,10.07,1.53,2.3,16.5,27.9,0,20,0,0.28,0,73.26,0,21,0,1143,1294,13.7
281,1/12/2022,16:00,OL41,8.29,0.33,40.5,46.3,28.6,2,352.4,0,0.28,14.87,101.58,0,17,60.99,423,1294,13.7
282,1/12/2022,17:00,OL41,8.28,0.25,39.3,45.2,28.5,1,341.9,0,0.27,14.37,85.36,0,20,58.59,413,1294,13.7
283,1/12/2022,18:00,OL41,8.29,0.22,39.5,44.9,28.5,1,343.7,0,0.27,14.68,85.14,0,18,60.18,497,1295,13.65
284,1/12/2022,19:00,OL41,8.28,0.15,38.1,46.3,28.3,1,331.5,0,0.27,15.44,99.1,0,18,63.37,645,1295,13.6
285,1/12/2022,20:00,OL41,8.26,0.08,34.4,75.4,27.8,1,299.3,0,0.26,18.92,179.71,0,20,78,672,1295,13.55
286,1/12/2022,21:00,OL41,8.12,0.06,34.1,55.4,27.7,1,296.7,0,0.26,17.15,137.79,0,22,70.54,142,1296,13.55
287,1/12/2022,22:00,OL41,8.08,0.05,34,46.6,27.6,1,295.8,0,0.26,15.75,108.81,0,22,64.67,458,1296,13.5
288,1/12/2022,23:00,OL41,8.08,0.05,30.7,64.6,27.3,1,267.1,0,0.26,18.57,177.16,0,20,76.51,484,1296,13.5
289,1/13/2022,0:00,OL41,8.04,0.09,23.1,96.9,26.9,1,201,0,0.26,22.32,245.54,0,21,92.26,146.9,1297,13.45
290,1/13/2022,1:00,OL41,7.98,0.1,21,81.8,26.7,1,182.7,0,0.26,20.01,196.72,0,20,82.58,84.8,1297,13.45
291,1/13/2022,2:00,OL41,7.95,0.13,20.9,66.9,26.7,1,181.8,0,0.26,17.46,146.29,0,14,71.86,196.9,1297,13.39
292,1/13/2022,3:00,OL41,7.92,0.12,21.2,61.4,26.6,1,184.4,0,0.26,16.74,129.68,0,17,68.83,159.4,1298,13.34
293,1/13/2022,4:00,OL41,7.93,0.17,21.8,56.8,26.6,1,189.7,0,0.27,15.67,115.4,0,17,64.35,128,1298,13.34
294,1/13/2022,5:00,OL41,7.97,0.19,23,52.1,26.6,1,200.1,0,0.27,14.33,97.8,0,19,58.43,59.7,1298,13.34
295,1/13/2022,6:00,OL41,8,0.19,24.9,47.2,26.6,1,216.6,0,0.27,12.46,88.05,0,18,51.07,40.3,1299,13.34
296,1/13/2022,7:00,OL41,7.99,0.18,25.9,58.5,26.6,1,225.3,0,0.27,15.04,123.11,0,20,61.7,12.98,1299,13.39
297,1/13/2022,8:00,OL41,7.95,0.16,25.6,56.3,26.7,1,222.7,0,0.27,14.87,112.67,0,20,60.96,34.8,1299,13.7
298,1/13/2022,9:00,OL41,7.92,0.15,25.8,58.5,26.8,1,224.5,0,0.27,14.95,105.14,0,19,61.34,20.6,1300,13.7
299,1/13/2022,10:00,OL41,7.83,0.23,26.6,52.6,27.2,1,231.4,0,0.27,14.29,108.99,0,16,58.29,8.83,1300,13.7
300,1/13/2022,11:00,OL41,7.79,0.18,28.9,47.4,27.6,1,251.4,0,0.27,12.26,89.69,0,21,50.28,18.5,1300,13.7
301,1/13/2022,12:00,OL41,7.75,0.1,30.5,43,27.8,1,265.4,0,0.27,11.24,73.82,0,19,46.28,17.34,1301,13.7
302,1/13/2022,13:00,OL41,7.8,0.06,31.2,37.7,28.1,1,271.4,0,0.26,9.94,62.54,0,21,41.17,60.7,1301,13.7
303,1/13/2022,14:00,OL41,7.78,0.04,31.6,38.1,28.4,1,274.9,0,0.26,9.57,56.98,0,21,39.7,74.1,1301,13.7
304,1/13/2022,15:00,OL41,7.9,0.04,32,37.5,28.6,1,278.4,0,0.26,9.71,56.92,0,22,40.24,40.3,1302,13.7
305,1/13/2022,16:00,OL41,7.71,0.06,33.1,48.7,28.8,1,288,0,0.26,12.96,92.18,0,21,53.07,17.71,1302,13.7
306,1/13/2022,17:00,OL41,7.92,0.04,34.7,49.4,28.9,1,301.9,0,0.26,12.1,82.16,0,22,49.66,30.3,1302,13.7
307,1/13/2022,18:00,OL41,8.05,0.04,35,48.3,29,1,304.5,0,0.26,11.93,78.29,0,21,48.99,144.6,1303,13.65
308,1/13/2022,19:00,OL41,8.06,0.04,33.9,54.6,28.9,1,294.9,0,0.26,13.38,87.77,0,21,54.69,89.2,1303,13.65
309,1/13/2022,20:00,OL41,8.12,0.04,33.5,60.6,28.8,1,291.5,0,0.26,15.34,113.53,0,20,62.95,46.5,1303,13.6
310,1/13/2022,21:00,OL41,8.22,0.04,33.7,58.2,28.7,1,293.2,0,0.26,14.8,101.69,0,20,60.71,352,1304,13.6
311,1/13/2022,22:00,OL41,8.23,0.04,34.1,59.8,28.6,1,296.7,0,0.26,13.77,84.42,0,19,56.25,257,1304,13.55
312,1/13/2022,23:00,OL41,8.24,0.04,36.4,63.4,28.4,1,316.7,0,0.26,14.68,101.14,0,20,60.18,170.2,1304,13.55
313,1/14/2022,0:00,OL41,8.29,0.04,36,59.1,28.2,1,313.2,0,0.26,11.16,67.26,0,20,45.95,182.8,1305,13.55
314,1/14/2022,1:00,OL41,8.31,0.03,34,60.8,27.8,1,295.8,0,0.25,11.35,70.85,0,19,46.69,114.5,1305,13.5
315,1/14/2022,2:00,OL41,8.35,0.04,31.9,60.6,27.6,1,277.5,0,0.25,11.22,65.83,0,20,46.16,254,1305,13.5
316,1/14/2022,3:00,OL41,8.3,0.04,30.8,61.7,27.4,1,268,0,0.25,12.22,76.24,0,17,50.12,202,1306,13.45
317,1/14/2022,4:00,OL41,8.28,0.04,30.7,67.8,27.3,1,267.1,0,0.25,16.17,128.72,0,17,66.45,335,1306,13.45
318,1/14/2022,5:00,OL41,8.27,0.04,31.5,68,27.2,1,274.1,0,0.25,15.28,112.96,0,15,62.71,72.8,1306,13.39
319,1/14/2022,6:00,OL41,8.3,0.04,32.9,70.3,27.1,1,286.2,0,0.25,16.53,131.93,0,16,67.93,341,1307,13.39
320,1/14/2022,7:00,OL41,8.32,0.03,33,70.1,27.1,1,287.1,0,0.25,15.51,106.47,0,18,63.66,168.2,1307,13.45
321,1/14/2022,8:00,OL41,8.32,0.03,32.4,72.3,27,1,281.9,0,0.25,15.53,109.01,0,20,63.74,224,1307,13.7
322,1/14/2022,9:00,OL41,11.51,1.45,2.1,2,26.8,0,18.3,0,0.27,0,69.71,0,15,0,187.4,1308,13.7
323,1/14/2022,10:00,OL41,8.18,0.04,31.6,77,27.7,1,274.9,0,0.27,14.68,95.07,0,19,60.21,267,1308,13.7
324,1/14/2022,11:00,OL41,8.22,0.06,31.1,86.7,27.4,1,270.6,0,0.26,18.76,194.05,0,21,77.32,53,1308,13.7
325,1/14/2022,12:00,OL41,8.24,0.07,31.5,86.8,27.5,1,274.1,0,0.26,16.93,142.49,0,20,69.64,170.8,1309,13.7
326,1/14/2022,13:00,OL41,8.25,0.08,32.2,97,27.6,1,280.1,0,0.26,16.32,129.37,0,20,67.1,44.8,1309,13.7
327,1/14/2022,14:00,OL41,8.19,0.05,34.8,109.5,27.7,1,302.8,0,0.25,15.49,115.12,0,20,63.58,167.3,1309,13.7
328,1/14/2022,15:00,OL41,8.18,0.04,34.7,131,27.8,1,301.9,0,0.26,16.25,130.1,0,20,66.78,121,1310,13.7
329,1/14/2022,16:00,OL41,8.17,0.05,34.2,144.8,28,1,297.5,0,0.25,16.53,136.97,0,19,67.95,84.9,1310,13.7
330,1/14/2022,17:00,OL41,8.17,0.04,34.5,152.1,28.1,1,300.2,0,0.25,16.27,127.7,0,22,66.88,213,1310,13.7
331,1/14/2022,18:00,OL41,8.17,0.04,34.4,165,28.1,1,299.3,0,0.25,15.79,117.08,0,20,64.85,210,1311,13.65
332,1/14/2022,19:00,OL41,8.2,0.05,34.6,171.5,28.1,1,301,0,0.25,15.24,103.84,0,21,62.56,170.9,1311,13.6
333,1/14/2022,20:00,OL41,8.23,0.04,35.5,180.6,28.1,1,308.9,0,0.25,14.81,97.74,0,20,60.73,43,1311,13.6
334,1/14/2022,21:00,OL41,8.27,0.04,36.5,185.9,28.1,1,317.6,0,0.25,14.33,89.49,0,21,58.44,118.9,1312,13.55
335,1/14/2022,22:00,OL41,8.3,0.05,40,198.7,28,1,348,0,0.25,14.45,89.9,0,21,58.9,55,1312,13.55
336,1/14/2022,23:00,OL41,8.33,0.05,38.6,214.2,27.9,1,335.8,0,0.25,14.59,93.06,0,15,59.76,167.9,1312,13.55
337,1/15/2022,0:00,OL41,8.34,0.04,37.2,234.6,27.6,1,323.6,0,0.24,14.83,101.97,0,20,60.83,150.1,1313,13.5
338,1/15/2022,1:00,OL41,8.36,0.04,36.3,224.7,27.4,1,315.8,0,0.24,13.83,85.16,0,20,56.5,239,1313,13.5
339,1/15/2022,2:00,OL41,8.33,0.04,36.2,222.4,27.3,1,314.9,0,0.24,12.77,76.72,0,19,52.31,58.4,1313,13.45
340,1/15/2022,3:00,OL41,8.32,0.04,36.6,224.7,27.2,1,318.4,0,0.24,12.38,76.25,0,20,50.75,85.6,1314,13.45
341,1/15/2022,4:00,OL41,8.33,0.03,40.7,242.5,27.1,1,354.1,0,0.24,14.11,91.58,0,19,57.56,91.5,1314,13.39
342,1/15/2022,5:00,OL41,8.33,0.04,37.8,241.1,27,1,328.9,0,0.24,14.18,95.22,0,19,57.86,40.2,1314,13.39
343,1/15/2022,6:00,OL41,8.36,0.03,36.6,243.2,26.9,1,318.4,0,0.24,12.57,84.61,0,19,51.52,328,1315,13.34
344,1/15/2022,7:00,OL41,8.36,0.03,35.6,244,26.8,1,309.7,0,0.24,11.11,70.23,0,19,45.75,275,1315,13.39
345,1/15/2022,8:00,OL41,8.37,0.03,34.4,246,26.8,1,299.3,0,0.24,10.63,66.96,0,20,43.88,62.3,1315,13.65
346,1/15/2022,9:00,OL41,8.4,0.03,35.5,246.9,26.8,1,308.9,0,0.25,12.14,77.06,0,19,49.84,148.1,1316,13.7
347,1/15/2022,10:00,OL41,8.4,0.03,34.9,236,27,1,303.6,0,0.25,11.64,69.14,0,20,47.86,152.3,1316,13.7
348,1/15/2022,11:00,OL41,8.42,0.03,35.2,232.9,27.2,1,306.2,0,0.24,11.25,67.68,0,18,46.31,37.9,1316,13.7
349,1/15/2022,12:00,OL41,8.43,0.03,35.9,235.2,27.4,1,312.3,0,0.24,11.72,71.53,0,19,48.17,73.6,1317,13.7
350,1/15/2022,13:00,OL41,8.44,0.03,39.6,234.6,27.5,1,344.5,0,0.25,12.7,81.48,0,19,52.04,676,1317,13.7
351,1/15/2022,14:00,OL41,8.42,0.03,38,198,27.5,1,330.6,0,0.24,13.29,87.53,0,21,54.36,146.8,1317,13.7
352,1/15/2022,15:00,OL41,8.47,0.03,37.2,194,27.5,1,323.6,0,0.24,12.68,81.81,0,20,51.95,152.4,1318,13.7
353,1/15/2022,16:00,OL41,8.49,0.04,39.1,191.4,27.6,1,340.2,0,0.24,14.65,100.94,0,20,60.09,233,1318,13.7
354,1/15/2022,17:00,OL41,8.52,0.04,39,186.5,27.7,1,339.3,0,0.25,14.03,92.69,0,20,57.25,146.7,1318,13.7
355,1/15/2022,18:00,OL41,8.51,0.03,38.5,189.7,27.7,1,335,0,0.25,16.12,129.29,0,21,66.23,118.2,1319,13.65
356,1/15/2022,19:00,OL41,8.48,0.04,42.6,188.3,27.7,2,370.6,0,0.24,18.29,167.69,0,21,75.34,96.3,1319,13.6
357,1/15/2022,20:00,OL41,8.48,0.04,40.6,157.3,27.7,1,353.2,0,0.24,21.54,241.71,0,20,89,730,1319,13.55
358,1/15/2022,21:00,OL41,8.48,0.04,38.6,116.5,27.7,1,335.8,0,0.24,20.53,219.54,0,21,84.77,133,1320,13.55
359,1/15/2022,22:00,OL41,8.47,0.03,36.3,104.9,27.7,1,315.8,0,0.24,17.92,166.25,0,21,73.78,157.3,1320,13.5
360,1/15/2022,23:00,OL41,8.47,0.03,34.5,89.6,27.6,1,300.2,0,0.24,16.53,138.17,0,20,67.97,132,1320,13.45
361,1/16/2022,0:00,OL41,8.45,0.03,32.8,76.6,27.6,1,285.4,0,0.24,13.97,98.79,0,22,57.03,98.9,1321,13.45
362,1/16/2022,1:00,OL41,8.48,0.03,32.5,70.2,27.5,1,282.8,0,0.24,11.86,79.23,0,21,48.71,99.7,1321,13.39
363,1/16/2022,2:00,OL41,8.47,0.03,35.1,62.5,27.4,1,305.4,0,0.24,10.79,65.68,0,21,44.5,306,1321,13.39
364,1/16/2022,3:00,OL41,8.47,0.03,35,66.1,27.4,1,304.5,0,0.24,10.44,65.89,0,21,43.14,257,1322,13.34
365,1/16/2022,4:00,OL41,8.46,0.03,34.2,63.6,27.3,1,297.5,0,0.24,10.09,64.04,0,21,41.76,41.1,1322,13.34
366,1/16/2022,5:00,OL41,8.48,0.03,34,62.5,27.2,1,295.8,0,0.24,9.86,64.24,0,20,40.86,118.2,1322,13.34
367,1/16/2022,6:00,OL41,8.49,0.02,34.3,61.5,27.2,1,298.4,0,0.24,9.57,63.84,0,21,39.71,225,1323,13.34
368,1/16/2022,7:00,OL41,8.51,0.03,34.9,62.1,27.1,1,303.6,0,0.24,9.17,62.57,0,21,38.11,33.3,1323,13.34
369,1/16/2022,8:00,OL41,8.52,0.02,35.5,62.2,27.1,1,308.9,0,0.24,8.99,58.89,0,20,37.41,68.6,1323,13.39
370,1/16/2022,9:00,OL41,8.54,0.03,36.2,65.5,27.2,1,314.9,0,0.24,10.29,74.48,0,21,42.54,109.6,1324,13.7
371,1/16/2022,10:00,OL41,8.54,0.02,37,61.2,27.3,1,321.9,0,0.24,9.6,59.77,0,22,39.83,42.1,1324,13.7
372,1/16/2022,11:00,OL41,8.51,0.03,38.8,59.2,27.3,1,337.6,0,0.23,9.12,53.86,0,18,37.92,149.4,1324,13.5
373,1/16/2022,12:00,OL41,8.53,0.02,40.4,62.3,27.3,1,351.5,0,0.23,9.9,61.97,0,19,40.98,151.3,1325,13.7
374,1/16/2022,13:00,OL41,8.59,0.03,39.8,76.5,27.4,1,346.3,0,0.24,15.96,136.04,0,21,65.57,194.7,1325,13.7
375,1/16/2022,14:00,OL41,8.58,0.03,37,70.4,27.5,1,321.9,0,0.24,15.84,130.28,0,21,65.07,185.1,1325,13.7
